model-E10-B100-1589322847,1589322996.659,0.88,0.10458,0.95,0.08034
model-E10-B100-1589322847,1589323001.066,0.79,0.15022,0.95,0.0797
model-E10-B100-1589322847,1589323005.293,0.87,0.10524,0.85,0.11995
model-E10-B100-1589322847,1589323009.834,0.82,0.11888,0.8,0.16265
model-E10-B100-1589322847,1589323013.835,0.85,0.12488,0.85,0.0861
model-E10-B100-1589322847,1589323019.182,0.87,0.11546,0.95,0.05556
model-E10-B100-1589322847,1589323023.613,0.91,0.08086,0.85,0.12524
model-E10-B100-1589322847,1589323027.772,0.87,0.09095,0.7,0.25321
model-E10-B100-1589322847,1589323032.152,0.83,0.11927,0.9,0.04805
model-E10-B100-1589322847,1589323035.916,0.89,0.0933,0.85,0.12675
model-E10-B100-1589322847,1589323040.849,0.92,0.04816,0.9,0.09367
model-E10-B100-1589322847,1589323044.795,0.86,0.08712,0.8,0.12581
model-E10-B100-1589322847,1589323048.811,0.9,0.06947,1.0,0.02001
model-E10-B100-1589322847,1589323052.766,0.96,0.03647,1.0,0.0157
model-E10-B100-1589322847,1589323057.844,0.93,0.06072,0.8,0.15255
model-E10-B100-1589322847,1589323061.79,0.75,0.10661,0.95,0.06901
model-E10-B100-1589322847,1589323070.273,0.88,0.09562,0.95,0.068
model-E10-B100-1589322847,1589323082.511,0.9,0.07566,0.85,0.07857
model-E10-B100-1589322847,1589323093.953,0.85,0.08877,0.75,0.18272
model-E10-B100-1589322847,1589323105.692,0.89,0.08505,0.8,0.1572
model-E10-B100-1589322847,1589323117.397,0.83,0.12759,0.95,0.02225
model-E10-B100-1589322847,1589323126.506,0.92,0.05901,0.85,0.0981
model-E10-B100-1589322847,1589323136.669,0.9,0.06952,0.85,0.07882
model-E10-B100-1589322847,1589323145.161,0.81,0.12158,0.9,0.08071
model-E10-B100-1589322847,1589323153.474,0.92,0.06848,0.8,0.19544
model-E10-B100-1589322847,1589323162.329,0.87,0.08485,0.9,0.05482
model-E10-B100-1589322847,1589323171.234,0.89,0.08755,0.9,0.05178
model-E10-B100-1589322847,1589323181.494,0.9,0.09257,0.9,0.10893
model-E10-B100-1589322847,1589323189.269,0.9,0.078,0.85,0.12589
model-E10-B100-1589322847,1589323198.374,0.91,0.06845,0.95,0.06249
model-E10-B100-1589322847,1589323209.095,0.9,0.087,0.95,0.06961
model-E10-B100-1589322847,1589323218.923,0.93,0.06191,0.95,0.09029
model-E10-B100-1589322847,1589323230.483,0.92,0.04943,0.95,0.04345
model-E10-B100-1589322847,1589323239.599,0.89,0.07188,0.9,0.08316
model-E10-B100-1589322847,1589323247.34,0.89,0.08368,0.95,0.07219
model-E10-B100-1589322847,1589323259.538,0.88,0.10401,0.85,0.10694
model-E10-B100-1589322847,1589323268.334,0.92,0.07209,0.85,0.09094
model-E10-B100-1589322847,1589323277.492,0.94,0.05774,0.85,0.0981
model-E10-B100-1589322847,1589323286.239,0.91,0.06363,0.85,0.11892
model-E10-B100-1589322847,1589323295.437,0.89,0.07437,0.9,0.07333
model-E10-B100-1589322847,1589323304.812,0.96,0.03788,0.9,0.04433
model-E10-B100-1589322847,1589323314.499,0.96,0.04211,0.85,0.14809
model-E10-B100-1589322847,1589323326.505,0.92,0.05872,0.9,0.06522
model-E10-B100-1589322847,1589323334.88,0.88,0.10664,0.95,0.01933
model-E10-B100-1589322847,1589323340.642,0.92,0.06345,0.95,0.05808
model-E10-B100-1589322847,1589323346.392,0.89,0.07413,1.0,0.00869
model-E10-B100-1589322847,1589323351.935,0.96,0.04403,0.95,0.03312
model-E10-B100-1589322847,1589323357.914,0.92,0.07533,1.0,0.01543
model-E10-B100-1589322847,1589323364.326,0.94,0.04267,0.95,0.05759
model-E10-B100-1589322847,1589323370.115,0.91,0.06116,0.9,0.08024
model-E10-B100-1589322847,1589323375.917,0.94,0.03512,0.9,0.05185
model-E10-B100-1589322847,1589323381.189,0.94,0.05034,0.95,0.06333
model-E10-B100-1589322847,1589323387.95,0.96,0.02833,0.85,0.07399
model-E10-B100-1589322847,1589323393.28,0.94,0.03958,0.85,0.07992
model-E10-B100-1589322847,1589323398.079,0.92,0.06359,0.8,0.10997
model-E10-B100-1589322847,1589323402.973,0.91,0.06441,1.0,0.01197
model-E10-B100-1589322847,1589323408.353,0.95,0.03545,0.85,0.10058
model-E10-B100-1589322847,1589323410.051,0.75,0.08646,0.95,0.06731
model-E10-B100-1589322847,1589323414.554,0.91,0.08621,0.95,0.06426
model-E10-B100-1589322847,1589323421.486,0.93,0.07027,0.95,0.03834
model-E10-B100-1589322847,1589323427.074,0.91,0.06368,0.85,0.08752
model-E10-B100-1589322847,1589323432.89,0.95,0.03466,0.9,0.05581
model-E10-B100-1589322847,1589323438.025,0.97,0.03757,0.8,0.12581
model-E10-B100-1589322847,1589323443.125,0.96,0.0402,0.95,0.03373
model-E10-B100-1589322847,1589323450.021,0.97,0.02519,0.9,0.07324
model-E10-B100-1589322847,1589323455.884,0.94,0.06206,0.9,0.07791
model-E10-B100-1589322847,1589323461.709,0.96,0.03791,0.95,0.02046
model-E10-B100-1589322847,1589323466.835,0.92,0.06599,0.85,0.07702
model-E10-B100-1589322847,1589323472.836,0.95,0.04771,0.85,0.08186
model-E10-B100-1589322847,1589323479.061,0.95,0.06017,0.9,0.06716
model-E10-B100-1589322847,1589323484.837,0.97,0.03841,0.9,0.06385
model-E10-B100-1589322847,1589323489.982,0.96,0.03037,0.95,0.0378
model-E10-B100-1589322847,1589323495.48,0.97,0.0273,0.9,0.10865
model-E10-B100-1589322847,1589323500.159,0.93,0.04653,0.9,0.05146
model-E10-B100-1589322847,1589323506.95,0.94,0.03253,0.9,0.05462
model-E10-B100-1589322847,1589323512.365,0.95,0.03921,0.9,0.11358
model-E10-B100-1589322847,1589323517.444,0.97,0.03171,0.9,0.08321
model-E10-B100-1589322847,1589323522.967,0.94,0.04904,0.9,0.0798
model-E10-B100-1589322847,1589323528.844,0.95,0.04622,0.95,0.04087
model-E10-B100-1589322847,1589323535.859,0.96,0.03515,0.9,0.07679
model-E10-B100-1589322847,1589323543.632,0.94,0.05015,0.95,0.06511
model-E10-B100-1589322847,1589323549.937,0.95,0.04186,0.9,0.09988
model-E10-B100-1589322847,1589323556.393,0.97,0.02737,0.95,0.04005
model-E10-B100-1589322847,1589323562.928,0.96,0.03389,0.95,0.06097
model-E10-B100-1589322847,1589323569.925,0.97,0.02245,1.0,0.02005
model-E10-B100-1589322847,1589323576.107,0.93,0.05716,1.0,0.01398
model-E10-B100-1589322847,1589323582.91,0.96,0.04581,0.95,0.06185
model-E10-B100-1589322847,1589323588.917,0.93,0.04856,0.95,0.05555
model-E10-B100-1589322847,1589323594.866,0.94,0.03781,1.0,0.00839
model-E10-B100-1589322847,1589323601.936,0.92,0.07992,0.8,0.12198
model-E10-B100-1589322847,1589323607.958,0.92,0.04669,0.95,0.05436
model-E10-B100-1589322847,1589323613.965,0.95,0.03432,1.0,0.01753
model-E10-B100-1589322847,1589323619.945,0.99,0.01335,0.95,0.04476
model-E10-B100-1589322847,1589323625.53,0.95,0.03414,0.95,0.0522
model-E10-B100-1589322847,1589323633.78,0.99,0.01667,0.9,0.07203
model-E10-B100-1589322847,1589323640.139,0.95,0.03173,0.9,0.0735
model-E10-B100-1589322847,1589323645.173,0.97,0.02755,0.85,0.11628
model-E10-B100-1589322847,1589323651.845,0.87,0.06131,0.95,0.03537
model-E10-B100-1589322847,1589323657.919,0.99,0.01111,0.95,0.02012
model-E10-B100-1589322847,1589323659.74,1.0,0.01332,0.9,0.08061
model-E10-B100-1589322847,1589323664.449,0.91,0.08427,0.95,0.05688
model-E10-B100-1589322847,1589323673.156,0.9,0.08538,0.95,0.05605
model-E10-B100-1589322847,1589323679.394,0.93,0.0608,0.9,0.0671
model-E10-B100-1589322847,1589323685.088,0.97,0.0153,0.95,0.02968
model-E10-B100-1589322847,1589323690.137,0.98,0.0251,0.95,0.04484
model-E10-B100-1589322847,1589323696.01,0.94,0.04436,1.0,0.01112
model-E10-B100-1589322847,1589323702.947,0.98,0.01449,1.0,0.00175
model-E10-B100-1589322847,1589323708.862,0.96,0.03913,0.95,0.03639
model-E10-B100-1589322847,1589323714.143,0.97,0.02569,0.95,0.07112
model-E10-B100-1589322847,1589323719.35,0.9,0.06533,0.9,0.08508
model-E10-B100-1589322847,1589323725.511,0.95,0.03917,0.95,0.04263
model-E10-B100-1589322847,1589323733.036,0.97,0.02983,0.95,0.04716
model-E10-B100-1589322847,1589323738.988,0.98,0.0269,0.9,0.08439
model-E10-B100-1589322847,1589323744.865,0.96,0.04665,0.95,0.0287
model-E10-B100-1589322847,1589323750.896,0.85,0.10973,0.95,0.04118
model-E10-B100-1589322847,1589323757.156,0.93,0.04194,0.9,0.07804
model-E10-B100-1589322847,1589323763.896,0.92,0.03567,0.9,0.06586
model-E10-B100-1589322847,1589323769.401,0.9,0.07543,0.95,0.04438
model-E10-B100-1589322847,1589323775.161,0.91,0.07922,0.9,0.06158
model-E10-B100-1589322847,1589323780.509,0.88,0.09509,1.0,0.01115
model-E10-B100-1589322847,1589323786.378,0.91,0.07291,0.9,0.09852
model-E10-B100-1589322847,1589323793.391,0.87,0.10012,0.95,0.05896
model-E10-B100-1589322847,1589323799.145,0.95,0.03713,0.9,0.0691
model-E10-B100-1589322847,1589323805.158,0.94,0.03962,0.95,0.01514
model-E10-B100-1589322847,1589323811.743,0.97,0.02852,0.9,0.09021
model-E10-B100-1589322847,1589323816.88,0.95,0.02712,0.95,0.05276
model-E10-B100-1589322847,1589323823.569,0.99,0.01921,0.95,0.05464
model-E10-B100-1589322847,1589323830.327,0.91,0.05844,1.0,0.0029
model-E10-B100-1589322847,1589323837.078,0.95,0.04779,0.95,0.04484
model-E10-B100-1589322847,1589323843.284,0.93,0.04964,1.0,0.00093
model-E10-B100-1589322847,1589323849.129,0.99,0.01086,1.0,0.00767
model-E10-B100-1589322847,1589323855.967,0.96,0.03969,0.95,0.05189
model-E10-B100-1589322847,1589323862.308,0.95,0.03216,0.9,0.06336
model-E10-B100-1589322847,1589323867.971,0.95,0.03309,1.0,0.0049
model-E10-B100-1589322847,1589323873.978,1.0,0.00626,0.95,0.03175
model-E10-B100-1589322847,1589323879.889,0.95,0.03015,0.95,0.02221
model-E10-B100-1589322847,1589323886.106,0.99,0.01052,0.95,0.02938
model-E10-B100-1589322847,1589323891.243,0.95,0.03681,1.0,0.00137
model-E10-B100-1589322847,1589323897.002,0.95,0.03106,0.9,0.04884
model-E10-B100-1589322847,1589323903.009,0.89,0.07675,0.95,0.04831
model-E10-B100-1589322847,1589323909.461,0.97,0.01531,0.9,0.06171
model-E10-B100-1589322847,1589323911.476,1.0,0.04576,0.85,0.15369
model-E10-B100-1589322847,1589323916.574,0.87,0.10566,0.9,0.10354
model-E10-B100-1589322847,1589323925.078,0.85,0.12245,0.9,0.0786
model-E10-B100-1589322847,1589323931.072,0.93,0.05443,0.95,0.01699
model-E10-B100-1589322847,1589323936.225,0.97,0.01392,0.95,0.02709
model-E10-B100-1589322847,1589323942.938,0.93,0.05375,0.95,0.0578
model-E10-B100-1589322847,1589323948.856,0.91,0.05011,0.9,0.08787
model-E10-B100-1589322847,1589323955.136,0.99,0.01154,0.85,0.10374
model-E10-B100-1589322847,1589323961.236,0.96,0.04556,0.75,0.21956
model-E10-B100-1589322847,1589323967.219,0.96,0.03647,0.95,0.06301
model-E10-B100-1589322847,1589323973.467,0.9,0.07865,0.95,0.03438
model-E10-B100-1589322847,1589323979.14,0.96,0.04515,0.9,0.05519
model-E10-B100-1589322847,1589323986.024,0.97,0.02929,0.95,0.05686
model-E10-B100-1589322847,1589323991.983,0.98,0.02505,0.85,0.09313
model-E10-B100-1589322847,1589323998.102,0.95,0.04665,0.9,0.08415
model-E10-B100-1589322847,1589324003.344,0.89,0.09722,0.95,0.05502
model-E10-B100-1589322847,1589324009.207,0.95,0.04244,0.9,0.09744
model-E10-B100-1589322847,1589324015.984,0.99,0.01361,0.9,0.08441
model-E10-B100-1589322847,1589324022.047,0.91,0.06732,0.75,0.21176
model-E10-B100-1589322847,1589324028.102,0.87,0.11021,0.7,0.26727
model-E10-B100-1589322847,1589324033.97,0.81,0.13758,0.85,0.12348
model-E10-B100-1589322847,1589324040.03,0.9,0.09979,0.95,0.06396
model-E10-B100-1589322847,1589324047.528,0.96,0.03563,0.9,0.07902
model-E10-B100-1589322847,1589324060.118,0.93,0.06485,0.95,0.02977
model-E10-B100-1589322847,1589324070.716,0.95,0.0441,0.9,0.06891
model-E10-B100-1589322847,1589324080.404,0.91,0.05126,0.95,0.04044
model-E10-B100-1589322847,1589324085.805,0.93,0.05308,0.9,0.08637
model-E10-B100-1589322847,1589324095.414,0.94,0.04295,0.9,0.07016
model-E10-B100-1589322847,1589324103.27,0.92,0.06749,0.95,0.05508
model-E10-B100-1589322847,1589324109.426,0.95,0.0493,1.0,0.01527
model-E10-B100-1589322847,1589324115.099,0.94,0.04009,1.0,0.00819
model-E10-B100-1589322847,1589324122.402,0.99,0.02037,0.85,0.07669
model-E10-B100-1589322847,1589324135.511,0.94,0.04789,1.0,0.00839
model-E10-B100-1589322847,1589324143.276,0.96,0.03119,0.9,0.07923
model-E10-B100-1589322847,1589324149.848,0.95,0.04047,0.95,0.043
model-E10-B100-1589322847,1589324155.181,0.97,0.01602,1.0,0.00713
model-E10-B100-1589322847,1589324161.131,0.93,0.03909,1.0,0.01533
model-E10-B100-1589322847,1589324170.567,0.98,0.02076,1.0,0.00278
model-E10-B100-1589322847,1589324176.348,0.95,0.03151,0.95,0.02696
model-E10-B100-1589322847,1589324182.93,0.98,0.02601,1.0,0.00932
model-E10-B100-1589322847,1589324188.858,0.97,0.03047,1.0,0.01792
model-E10-B100-1589322847,1589324196.115,1.0,0.00869,0.95,0.02466
model-E10-B100-1589322847,1589324197.966,1.0,0.02887,0.9,0.04197
model-E10-B100-1589322847,1589324203.091,0.97,0.03656,1.0,0.02186
model-E10-B100-1589322847,1589324209.125,0.97,0.03342,1.0,0.00283
model-E10-B100-1589322847,1589324215.942,0.97,0.0281,0.95,0.04098
model-E10-B100-1589322847,1589324221.98,1.0,0.00476,0.95,0.02325
model-E10-B100-1589322847,1589324228.404,0.99,0.02221,0.95,0.01886
model-E10-B100-1589322847,1589324234.889,0.98,0.01465,0.95,0.0226
model-E10-B100-1589322847,1589324243.102,0.99,0.01184,0.95,0.01906
model-E10-B100-1589322847,1589324251.037,0.98,0.02522,0.95,0.05508
model-E10-B100-1589322847,1589324258.011,0.93,0.04657,1.0,0.00192
model-E10-B100-1589322847,1589324264.275,0.97,0.02499,0.95,0.03565
model-E10-B100-1589322847,1589324270.106,0.97,0.03672,0.95,0.05311
model-E10-B100-1589322847,1589324276.925,0.94,0.04176,0.9,0.06701
model-E10-B100-1589322847,1589324283.009,0.96,0.03275,0.95,0.0361
model-E10-B100-1589322847,1589324288.863,0.97,0.02304,0.95,0.0281
model-E10-B100-1589322847,1589324295.027,0.93,0.05635,0.9,0.07667
model-E10-B100-1589322847,1589324300.523,0.94,0.04441,0.95,0.04977
model-E10-B100-1589322847,1589324307.258,0.99,0.00598,0.9,0.08917
model-E10-B100-1589322847,1589324313.389,0.95,0.03415,0.75,0.2512
model-E10-B100-1589322847,1589324320.192,0.91,0.07138,0.95,0.05727
model-E10-B100-1589322847,1589324326.333,0.94,0.06936,0.9,0.04767
model-E10-B100-1589322847,1589324332.241,0.94,0.05062,0.8,0.13672
model-E10-B100-1589322847,1589324339.04,0.97,0.02545,0.95,0.0476
model-E10-B100-1589322847,1589324344.145,0.94,0.0392,0.85,0.07932
model-E10-B100-1589322847,1589324350.103,0.97,0.03045,0.95,0.02768
model-E10-B100-1589322847,1589324356.302,0.96,0.02295,0.9,0.04613
model-E10-B100-1589322847,1589324361.967,0.98,0.01402,0.95,0.03657
model-E10-B100-1589322847,1589324368.225,1.0,0.00764,0.95,0.02077
model-E10-B100-1589322847,1589324374.132,0.94,0.04317,0.9,0.09783
model-E10-B100-1589322847,1589324380.064,0.95,0.03879,0.95,0.03291
model-E10-B100-1589322847,1589324386.193,0.95,0.03387,1.0,0.00222
model-E10-B100-1589322847,1589324391.927,1.0,0.00611,1.0,0.00378
model-E10-B100-1589322847,1589324399.015,0.97,0.03338,0.9,0.08738
model-E10-B100-1589322847,1589324405.105,0.96,0.02932,1.0,0.0049
model-E10-B100-1589322847,1589324410.972,0.98,0.02547,1.0,0.02178
model-E10-B100-1589322847,1589324416.878,1.0,0.00488,0.95,0.01811
model-E10-B100-1589322847,1589324422.929,0.98,0.01902,0.95,0.01918
model-E10-B100-1589322847,1589324429.057,0.99,0.00893,0.95,0.06215
model-E10-B100-1589322847,1589324434.97,0.95,0.03533,1.0,0.00433
model-E10-B100-1589322847,1589324440.941,0.98,0.01589,0.9,0.04469
model-E10-B100-1589322847,1589324446.45,0.97,0.02583,0.95,0.04723
model-E10-B100-1589322847,1589324453.059,1.0,0.00468,1.0,5e-05
model-E10-B100-1589322847,1589324455.372,1.0,0.00995,0.95,0.02158
model-E10-B100-1589322847,1589324460.8,0.97,0.03293,0.95,0.02374
model-E10-B100-1589322847,1589324468.178,0.97,0.03121,1.0,0.00021
model-E10-B100-1589322847,1589324474.264,0.99,0.0112,0.95,0.05228
model-E10-B100-1589322847,1589324480.004,1.0,0.00351,1.0,0.00356
model-E10-B100-1589322847,1589324486.008,0.99,0.0166,0.95,0.03194
model-E10-B100-1589322847,1589324491.243,0.99,0.00731,1.0,0.0011
model-E10-B100-1589322847,1589324498.025,0.99,0.01157,1.0,0.01347
model-E10-B100-1589322847,1589324504.064,0.98,0.02404,1.0,0.01317
model-E10-B100-1589322847,1589324509.201,0.97,0.01491,0.9,0.06205
model-E10-B100-1589322847,1589324514.991,0.97,0.02493,1.0,3e-05
model-E10-B100-1589322847,1589324520.295,0.97,0.03248,0.9,0.07673
model-E10-B100-1589322847,1589324526.942,0.99,0.01575,1.0,0.00568
model-E10-B100-1589322847,1589324532.935,0.97,0.02508,0.95,0.04917
model-E10-B100-1589322847,1589324538.906,0.98,0.0156,1.0,0.0054
model-E10-B100-1589322847,1589324544.883,0.99,0.00816,1.0,0.00016
model-E10-B100-1589322847,1589324550.275,0.98,0.01827,1.0,0.00407
model-E10-B100-1589322847,1589324556.142,1.0,0.0013,0.95,0.02777
model-E10-B100-1589322847,1589324561.877,0.98,0.0179,0.95,0.05003
model-E10-B100-1589322847,1589324567.869,0.97,0.03333,1.0,0.0144
model-E10-B100-1589322847,1589324573.787,0.95,0.04127,0.95,0.02309
model-E10-B100-1589322847,1589324579.955,1.0,0.00155,1.0,0.00072
model-E10-B100-1589322847,1589324586.927,0.99,0.01322,1.0,0.0007
model-E10-B100-1589322847,1589324593.0,0.98,0.01612,1.0,0.00157
model-E10-B100-1589322847,1589324598.278,0.95,0.03314,0.95,0.05071
model-E10-B100-1589322847,1589324603.944,0.98,0.01988,1.0,0.0004
model-E10-B100-1589322847,1589324609.882,0.98,0.00969,0.95,0.02912
model-E10-B100-1589322847,1589324617.007,0.99,0.0062,1.0,0.01208
model-E10-B100-1589322847,1589324624.285,0.97,0.04001,0.9,0.0497
model-E10-B100-1589322847,1589324630.278,0.96,0.04163,0.95,0.02748
model-E10-B100-1589322847,1589324636.963,0.97,0.0219,0.95,0.03006
model-E10-B100-1589322847,1589324642.777,1.0,0.00414,0.95,0.06041
model-E10-B100-1589322847,1589324649.964,0.97,0.03679,1.0,0.00958
model-E10-B100-1589322847,1589324656.249,0.97,0.02456,1.0,0.00113
model-E10-B100-1589322847,1589324662.102,0.97,0.02902,0.9,0.07464
model-E10-B100-1589322847,1589324668.281,0.99,0.00327,0.95,0.02004
model-E10-B100-1589322847,1589324674.121,0.99,0.01503,1.0,0.00577
model-E10-B100-1589322847,1589324680.947,0.99,0.00539,1.0,0.00335
model-E10-B100-1589322847,1589324687.231,0.97,0.02388,1.0,0.00419
model-E10-B100-1589322847,1589324693.436,0.99,0.01204,0.95,0.05194
model-E10-B100-1589322847,1589324698.952,0.98,0.02206,1.0,0.00097
model-E10-B100-1589322847,1589324704.199,1.0,0.00233,1.0,0.00093
model-E10-B100-1589322847,1589324706.272,1.0,0.00304,0.95,0.05129
model-E10-B100-1589322847,1589324710.897,0.97,0.02863,1.0,0.00106
model-E10-B100-1589322847,1589324718.055,0.96,0.03167,1.0,8e-05
model-E10-B100-1589322847,1589324724.022,1.0,0.00538,1.0,0.00254
model-E10-B100-1589322847,1589324729.201,1.0,0.00259,1.0,0.00097
model-E10-B100-1589322847,1589324734.965,0.98,0.01517,0.95,0.05234
model-E10-B100-1589322847,1589324740.976,1.0,0.00387,0.95,0.02154
model-E10-B100-1589322847,1589324747.011,0.99,0.00478,1.0,0.00036
model-E10-B100-1589322847,1589324752.897,0.97,0.02959,1.0,0.0004
model-E10-B100-1589322847,1589324758.973,0.96,0.02266,1.0,0.00294
model-E10-B100-1589322847,1589324765.084,0.97,0.02205,0.95,0.03109
model-E10-B100-1589322847,1589324772.743,0.97,0.03391,0.95,0.01495
model-E10-B100-1589322847,1589324779.906,0.94,0.04313,1.0,0.00233
model-E10-B100-1589322847,1589324785.969,0.96,0.0309,1.0,0.00078
model-E10-B100-1589322847,1589324792.348,0.99,0.00978,0.95,0.04315
model-E10-B100-1589322847,1589324799.365,0.98,0.01693,1.0,0.00067
model-E10-B100-1589322847,1589324806.381,0.92,0.05619,0.95,0.03935
model-E10-B100-1589322847,1589324812.908,0.99,0.00655,1.0,0.01059
model-E10-B100-1589322847,1589324818.938,0.99,0.01247,0.95,0.0593
model-E10-B100-1589322847,1589324824.163,0.96,0.0373,0.9,0.10038
model-E10-B100-1589322847,1589324829.193,0.95,0.05161,0.9,0.06799
model-E10-B100-1589322847,1589324834.165,0.94,0.03566,0.95,0.01631
model-E10-B100-1589322847,1589324840.956,0.99,0.01147,0.95,0.03989
model-E10-B100-1589322847,1589324847.032,0.98,0.01567,0.9,0.07664
model-E10-B100-1589322847,1589324852.978,0.94,0.04373,0.9,0.06867
model-E10-B100-1589322847,1589324859.182,0.95,0.03654,1.0,0.00435
model-E10-B100-1589322847,1589324865.028,0.98,0.01832,1.0,0.00063
model-E10-B100-1589322847,1589324870.674,0.99,0.00943,1.0,0.00081
model-E10-B100-1589322847,1589324874.84,0.96,0.02419,0.95,0.05077
model-E10-B100-1589322847,1589324879.31,0.96,0.03268,0.95,0.02257
model-E10-B100-1589322847,1589324883.722,0.99,0.01517,0.95,0.03004
model-E10-B100-1589322847,1589324887.866,1.0,0.00541,0.95,0.05076
model-E10-B100-1589322847,1589324893.261,0.95,0.04132,1.0,0.00173
model-E10-B100-1589322847,1589324897.705,0.97,0.01889,1.0,0.00922
model-E10-B100-1589322847,1589324901.849,0.97,0.02577,0.95,0.01943
model-E10-B100-1589322847,1589324906.645,1.0,0.00241,0.95,0.02575
model-E10-B100-1589322847,1589324910.853,0.97,0.01829,0.95,0.04912
model-E10-B100-1589322847,1589324916.202,0.99,0.00914,1.0,0.00088
model-E10-B100-1589322847,1589324920.661,0.97,0.01816,0.95,0.02203
model-E10-B100-1589322847,1589324925.191,0.97,0.0187,0.95,0.03063
model-E10-B100-1589322847,1589324928.981,0.98,0.02284,0.95,0.03958
model-E10-B100-1589322847,1589324932.954,1.0,0.00278,0.95,0.04823
model-E10-B100-1589322847,1589324934.359,1.0,0.00316,1.0,0.00106
model-E10-B100-1589322847,1589324937.873,0.97,0.02643,0.95,0.04691
model-E10-B100-1589322847,1589324943.638,0.96,0.03346,1.0,0.01038
model-E10-B100-1589322847,1589324947.834,1.0,0.00389,0.95,0.05
model-E10-B100-1589322847,1589324951.859,1.0,0.0035,0.95,0.04103
model-E10-B100-1589322847,1589324956.268,0.99,0.0121,1.0,0.00148
model-E10-B100-1589322847,1589324960.697,1.0,0.0037,0.95,0.01771
model-E10-B100-1589322847,1589324965.666,1.0,0.0038,1.0,0.00105
model-E10-B100-1589322847,1589324969.784,0.97,0.02568,1.0,0.00068
model-E10-B100-1589322847,1589324973.841,0.95,0.03615,0.95,0.01867
model-E10-B100-1589322847,1589324977.857,0.98,0.01861,0.95,0.03326
model-E10-B100-1589322847,1589324981.804,0.97,0.03311,0.9,0.06894
model-E10-B100-1589322847,1589324986.694,0.93,0.0584,1.0,0.00157
model-E10-B100-1589322847,1589324990.834,0.92,0.07187,0.95,0.02508
model-E10-B100-1589322847,1589324994.833,0.97,0.03042,0.9,0.06116
model-E10-B100-1589322847,1589324998.82,0.99,0.00515,1.0,0.00066
model-E10-B100-1589322847,1589325002.75,0.97,0.01754,0.95,0.03732
model-E10-B100-1589322847,1589325007.631,0.99,0.00694,1.0,0.01302
model-E10-B100-1589322847,1589325011.772,0.98,0.02036,1.0,0.00431
model-E10-B100-1589322847,1589325016.126,0.97,0.03139,1.0,0.00801
model-E10-B100-1589322847,1589325019.918,0.99,0.00998,1.0,0.0012
model-E10-B100-1589322847,1589325024.604,1.0,0.00375,1.0,0.00113
model-E10-B100-1589322847,1589325029.683,0.99,0.01155,1.0,0.00023
model-E10-B100-1589322847,1589325033.816,0.98,0.01916,0.95,0.05094
model-E10-B100-1589322847,1589325037.831,0.98,0.02306,0.95,0.04869
model-E10-B100-1589322847,1589325041.826,0.98,0.01741,1.0,0.00105
model-E10-B100-1589322847,1589325046.198,0.99,0.00503,0.95,0.01507
model-E10-B100-1589322847,1589325050.842,1.0,0.0044,1.0,0.00086
model-E10-B100-1589322847,1589325054.814,0.98,0.01881,0.95,0.04681
model-E10-B100-1589322847,1589325058.832,0.98,0.02199,0.95,0.05
model-E10-B100-1589322847,1589325063.772,0.99,0.00794,1.0,3e-05
model-E10-B100-1589322847,1589325068.793,1.0,0.00086,0.95,0.02773
model-E10-B100-1589322847,1589325074.283,0.98,0.02246,0.95,0.03306
model-E10-B100-1589322847,1589325078.643,0.98,0.01457,0.95,0.03033
model-E10-B100-1589322847,1589325082.852,0.99,0.01061,0.95,0.04965
model-E10-B100-1589322847,1589325087.196,1.0,0.00248,0.95,0.02496
model-E10-B100-1589322847,1589325091.199,0.99,0.0098,0.95,0.04971
model-E10-B100-1589322847,1589325096.312,1.0,0.00206,1.0,0.00055
model-E10-B100-1589322847,1589325100.806,0.97,0.02351,1.0,0.00421
model-E10-B100-1589322847,1589325104.875,0.98,0.01694,0.95,0.02728
model-E10-B100-1589322847,1589325109.759,0.98,0.02103,1.0,0.00087
model-E10-B100-1589322847,1589325114.212,1.0,0.0017,0.95,0.03243
model-E10-B100-1589322847,1589325115.831,1.0,0.00138,1.0,0.00066
model-E10-B100-1589322847,1589325119.405,0.97,0.01961,0.95,0.0482
model-E10-B100-1589322847,1589325124.677,0.98,0.02251,0.95,0.02205
model-E10-B100-1589322847,1589325129.242,0.99,0.00602,0.95,0.0371
model-E10-B100-1589322847,1589325133.66,1.0,0.00094,1.0,0.00204
model-E10-B100-1589322847,1589325138.23,0.99,0.01156,0.95,0.01397
model-E10-B100-1589322847,1589325142.626,1.0,0.00259,1.0,0.00541
model-E10-B100-1589322847,1589325147.657,0.99,0.00609,1.0,0.00229
model-E10-B100-1589322847,1589325151.793,0.98,0.0211,1.0,2e-05
model-E10-B100-1589322847,1589325155.792,1.0,0.00288,1.0,0.00802
model-E10-B100-1589322847,1589325159.88,0.98,0.01421,1.0,0.0002
model-E10-B100-1589322847,1589325163.847,0.97,0.02797,1.0,0.00525
model-E10-B100-1589322847,1589325168.631,0.99,0.01107,1.0,0.00029
model-E10-B100-1589322847,1589325173.291,0.98,0.02076,1.0,0.00061
model-E10-B100-1589322847,1589325177.607,0.98,0.01119,1.0,0.00048
model-E10-B100-1589322847,1589325181.734,1.0,0.00279,0.95,0.04712
model-E10-B100-1589322847,1589325185.824,0.99,0.01052,0.95,0.04916
